K43156323,37368,110
K43156323,38920,57
K43156323,4219,86
K43156323,4644,91
K43156323,6031,9
K43156360,17396,59
K43156360,19550,93
K43156360,20556,84
K43156360,26355,67
K43156360,28129,96
K43156360,33446,75
K43156360,39620,230
K43156360,5167,70
K43158060,10320,111
K43158060,10375,576
K43158060,1770,171
K43158060,18748,81
K43158060,19293,71
K43158060,2028,69
K43158060,20306,6
K43158060,20556,6
K43158060,2815,5
K43158060,36247e,122
K43158060,38725,5
K43158060,5584,85
K43158060,6668,94
K43192928,10375,181
K43192928,11326e,256
K43192928,17733,105
K43192928,22487,76
K43192928,23437,53
K43192928,25369,86
K43192928,26616e,128
K43192928,31031,104
K43192928,34441,173
K43192928,39475,104
K43192928,5447,64
K43205504,10375,123
K43205504,33898,69
K43205504,5447,91
K43212201,10033,119
K43212201,10375,304
K43212201,11108,345
K43212201,11872,80
K43212201,14502,80
K43212201,16233,92
K43212201,16324,87
K43212201,17071,88
K43212201,20556,79
K43212201,21304,103
K43212201,2252,106
K43212201,22536,77
K43212201,22938,80
K43212201,24586,142
K43212201,27370,4
K43212201,2815,89
K43212201,2999,104
K43212201,30887,58
K43212201,35523,90
K43212201,38725,34
K43212201,38989,112
K43212201,7194,6
K43216777,12905,11
K43216777,13301,70
K43216777,13345,88
K43216777,13687,81
K43216777,14502,5
K43216777,15834,6
K43216777,16045,94
K43216777,17682,50
K43216777,18273,6
K43216777,20556,95
K43216777,21070,104
K43216777,21304,12
K43216777,21460,6
K43216777,22487,107
K43216777,22564,74
K43216777,26806,6
K43216777,27930,5
K43216777,28415,196
K43216777,28828,86
K43216777,28895,164
K43216777,31672,6
K43216777,34351e,65
K43216777,35119,72
K43216777,36589,111
K43216777,4580,126
K43216777,4744e,85
K43216777,9232,5
K43230994,10837,71
K43230994,11108,6
K43230994,15834,5
K43230994,22487,93
K43230994,26222,79
K43230994,26239,107
K43230994,26616e,206
K43230994,32353,5
K43230994,34225,6
K43230994,34441,95
K43230994,38754,5
K43230994,5447,6
K43230994,6044,6
K43230994,9654,6
K43237416,16233,85
K43237416,22487,113
K43237416,2256,109
K43237416,26222,71
K43237416,27370,493
K43237416,3025e,758
K43237416,30658,57
K43237416,33042,39
K43237416,33372,148
K43237416,34351e,104
K43237416,36709,86
K43237416,6018e,664
K43237416,7130,47
K43268044,10570,99
K43268044,16310,114
K43268044,16357,91
K43268044,9744,92
K43268044,9875,92
K43278553,15924,83
K43278553,17312,89
K43278553,24147,18
K43278553,27744,106
K43278553,30887,62
K43278553,3224,94
K43278553,4003,74
K43279857,11108,13
K43279857,11423,97
K43279857,16233,85
K43279857,18753,6
K43279857,20662,186
K43279857,27596,5
K43279857,28415,111
K43279857,33161,5
K43279857,33898,81
K43279857,34419,6
K43279857,38989,165
K43279857,4644,27
K43279857,6907,6
K43279857,9232,92
K43279857,9972,100
K43279857,9999,6
K43304168,10568,127
K43304168,14617,101
K43304168,18724e,84
K43304168,18753,43
K43304168,19550,143
K43304168,19887,5
K43304168,22542,6
K43304168,25332,5
K43304168,27615,122
K43304168,30420,88
K43304168,34225,100
K43304168,34441,104
K43304168,38168,6
K43304168,39660,6
K43304168,4059,6
K43304168,4782,6
K43304168,7105,5
K43304168,9744,79
K43326554,16357,149
K43326554,30684,103
K43326554,30887,83
K43326554,3214,128
K43326554,9582,27
K43326554,9744,90
K43328991,11624,93
K43328991,18045,94
K43328991,2028,98
K43328991,29108e,160
K43345342,11108,83
K43345342,22487,74
K43345342,26355,7
K43367629,11108,120
K43367629,11423,118
K43367629,12121,104
K43367629,18045,101
K43367629,23437,124
K43367629,28031e,104
K43396807,11393,72
K43396807,18748,95
K43396807,18753,74
K43396807,19045,87
K43396807,24272e,237
K43396807,3025e,144
K43396807,3074,83
K43396807,32353,89
K43396807,35509,318
K43396807,39972,133
K43396807,4644,97
K43396807,8712,91
K43423109,23437,100
K43423109,39475,129
K43437028,10992,94
K43437028,11108,116
K43437028,11275,5
K43437028,11943,70
K43437028,12581,109
K43437028,14611,87
K43437028,14674,6
K43437028,14872,6
K43437028,14939,5
K43437028,15487,110
K43437028,15757,6
K43437028,16788,179
K43437028,17241,6
K43437028,17349,6
K43437028,17378,5
K43437028,19557,6
K43437028,21393e,170
K43437028,21689,6
K43437028,23755,4
K43437028,24445,87
K43437028,27205,6
K43437028,27370,126
K43437028,2798,107
K43437028,28129,5
K43437028,30584,6
K43437028,30887,50
K43437028,3249,6
K43437028,34408,106
K43437028,34923,6
K43437028,36676,5
K43437028,36985,6
K43437028,39660,5
K43437028,7572,6
K43437028,8678,119
K43437028,8806,6
K43459041,10992,110
K43459041,17202,6
K43459041,18567,6
K43459041,18588,5
K43459041,18713,6
K43459041,19550,70
K43459041,20308,6
K43459041,30658,6
K43459041,31183,6
K43459041,31672,5
K43459041,39211,84
K43476785,10375,108
K43476785,11396,101
K43476785,11849,6
K43476785,13171,94
K43476785,17396,58
K43476785,18273,93
K43476785,2256,5
K43476785,22812,6
K43476785,23154,5
K43476785,2373,6
K43476785,24614,91
K43476785,26343e,294
K43476785,26644,28
K43476785,2815,146
K43476785,30344,6
K43476785,30887,90
K43476785,30989,6
K43476785,31497,89
K43476785,34225,7
K43476785,34259,6
K43476785,34453,6
K43476785,35562,115
K43476785,35754,6
K43476785,38989,105
K43476785,39475,78
K43476785,4473,6
K43476785,7936,5
K43484302,11108,142
K43484302,13301,62
K43484302,14502,71
K43484302,15834,5
K43484302,21070,103
K43484302,24614,99
K43484302,2815,118
K43484302,33898,91
K43484302,36589,200
K43484302,4703,77
K43491568,26222,15
K43491568,30259,80
K43491568,33473,122
K43491568,5584,83
K43491568,7130,92
K43491568,7936,66
K43492477,10444e,204
K43492477,11108,366
K43492477,18022,79
K43492477,2256,88
K43492477,24063,5
K43492477,25276,110
K43492477,26355,264
K43492477,29514,39
K43492477,4010,6
K43492853,11108,40
K43492853,15577,118
K43492853,18753,109
K43492853,19550,87
K43492853,35509,107
K43492853,38278,363
K43492853,8678,98
K43501309,14502,86
K43501309,26392,116
K43501309,31396,97
K43501309,7130,154
K43502368,11108,104
K43502368,14401,5
K43502368,14617,89
K43502368,15586,5
K43502368,16233,93
K43502368,17071,88
K43502368,19550,76
K43502368,2028,62
K43502368,22134e,67
K43502368,22487,70
K43502368,24288,6
K43502368,28897,6
K43502368,32353,19
K43502368,35509,107
K43502368,39134,64
K43510032,10375,117
K43510032,26355,93
K43510032,33473,124
K43510032,6907,80
K43525823,25895,100
K43525823,26222,73
K43527850,10777e,187
K43527850,14889,302
K43527850,2028,86
K43527850,20871,100
K43527850,21710,86
K43527850,26325e,194
K43527850,32353,78
K43527850,36851e,526
K43527850,39677,135
K43527850,8583,5
K43539157,14617,206
K43539157,26355,92
K43539157,28129,70
K43539157,28415,114
K43539157,30887,57
K43539157,33372,95
K43539157,9048,81
K43545189,10375,83
K43545189,11513,74
K43545189,13345,6
K43545189,14401,119
K43545189,14502,6
K43545189,15926,5
K43545189,18724e,129
K43545189,18807,5
K43545189,19172,88
K43545189,2028,91
K43545189,22756,5
K43545189,2412,5
K43545189,24147,98
K43545189,26098,99
K43545189,26222,76
K43545189,27930,97
K43545189,28129,577
K43545189,28415,103
K43545189,30658,90
K43545189,31672,68
K43545189,34319,6
K43545189,34481,6
K43545189,35266,32
K43545189,3637,120
K43545189,38725,110
K43545189,5039,90
K43545189,5167,66
K43545189,5447,73
K43545189,6473,6
K43545189,8726,6
K43550440,13069,5
K43550440,13301,6
K43550440,14502,116
K43550440,16233,86
K43550440,17692,6
K43550440,20495,5
K43550440,21689,108
K43550440,2256,118
K43550440,22564,11
K43550440,26098,6
K43550440,28159,11
K43550440,28415,117
K43550440,32517,11
K43550440,32744,6
K43550440,33601,6
K43550440,34259,6
K43550440,34351e,189
K43550440,36589,12
K43550440,38725,91
K43550440,5167,6
K43550440,8726,6
K43550440,9232,61
K43550440,9644,86
K43585479,39620,275
K43593367,11108,114
K43593367,13130,80
K43593367,14724,26
K43593367,14889,112
K43593367,17342,80
K43593367,18544,77
K43593367,26121,83
K43593367,27615,55
K43593367,28362,78
K43593367,28653,78
K43593367,30274,82
K43593367,32517,97
K43593367,33898,71
K43593367,34748e,358
K43593367,37137e,125
K43593367,6990,106
K43593367,8517,84
K43594144,11149,101
K43594144,14889,91
K43594144,18753,95
K43594144,2028,91
K43594144,33898,72
K43594144,34441,80
K43594144,35509,56
K43594144,37137e,164
K43594144,39475,77
K43594144,5794e,185
K43633910,8712,91
K43644124,18045,103
K43644124,18724e,137
K43644124,19550,58
K43644124,20662,32
K43644124,26355,236
K43644124,2863,76
K43644124,3214,238
K43644124,33898,64
K43644124,5387,53
K43644124,7769,85
K43675145,10636,5
K43675145,11108,198
K43675145,12905,95
K43675145,14360,111
K43675145,15487,196
K43675145,15493,5
K43675145,18984,6
K43675145,2028,101
K43675145,20308,119
K43675145,2052,6
K43675145,2481,100
K43675145,30658,9
K43675145,39650,6
K43675145,4329e,254
K43675145,4644,114
K43675145,6551e,191
K43675145,6767,119
K43680150,10682e,262
K43680150,13463,5
K43680150,17396,5
K43680150,19172,6
K43680150,21710,90
K43680150,29495,55
K43680150,30887,68
K43680150,34528,84
K43680150,36709,4
K43680150,36727,138
K43680150,38725,90
K43680150,8726,139
K43680150,9973,6
K43682432,10611,6
K43682432,11396,86
K43682432,11636,74
K43682432,12781,93
K43682432,14502,60
K43682432,14617,6
K43682432,15577,5
K43682432,20662,202
K43682432,21304,6
K43682432,2256,61
K43682432,2441e,105
K43682432,24825,86
K43682432,27930,96
K43682432,28129,85
K43682432,33987,58
K43682432,34225,85
K43682432,35509,235
K43682432,36391,60
K43682432,37037,83
K43682432,38111e,79
K43682432,39677,170
K43682432,5447,71
K43683237,10375,1110
K43683237,11396,104
K43683237,15984,123
K43683237,18045,71
K43683237,19293,81
K43683237,20306,5
K43683237,20556,109
K43683237,20877,6
K43683237,2256,6
K43683237,23891,92
K43683237,26616e,280
K43683237,2925,124
K43683237,30344,85
K43683237,30684,91
K43683237,30887,5
K43683237,30989,79
K43683237,31937e,82
K43683237,33372,83
K43683237,33406,59
K43683237,33473,27
K43683237,6835,84
K43683237,6907,78
K43683237,7572,54
K43683237,9760,97
K43703161,10722,170
K43703161,11108,250
K43703161,12203,298
K43703161,13192,102
K43703161,19550,65
K43703161,2028,57
K43703161,22487,91
K43703161,27205,86
K43703161,27370,113
K43703161,30658,182
K43703161,34225,64
K43703161,36050e,246
K43703161,38725,72
K43712659,11849,202
K43712659,19550,76
K43712659,22812,143
K43712659,23154,112
K43712659,2373,168
K43712659,2412,165
K43712659,26343e,98
K43712659,34450,80
K43712659,35562,102
K43712659,38686,83
K43712659,5910,92
K43712659,6561,63
K43712659,7769,81
K43718411,10375,115
K43718411,10628,98
K43718411,13494,97
K43718411,16357,390
K43718411,17733,46
K43718411,25215,137
K43718411,27596,112
K43718411,32353,89
K43718411,32744,78
K43718411,34225,129
K43718411,36727,115
K43718411,3799,73
K43718411,38102e,132
K43718411,39129,88
K43718411,5447,66
K43718411,9687,5
K43726239,17682,173
K43726239,31396,74
K43751018,14939,92
K43751018,2256,92
K43754162,2028,68
K43754162,21304,80
K43754162,25276,97
K43757798,11108,381
K43757798,17682,66
K43757798,18045,6
K43757798,1827,112
K43757798,20662,221
K43757798,25785,6
K43757798,26355,66
K43757798,30658,75
K43757798,30887,69
K43757798,31672,163
K43757798,38725,6
K43766189,25785,68
K43766189,38278,104
K43796456,14401,59
K43797048,10375,242
K43797048,12014,6
K43797048,12581,6
K43797048,22812,75
K43797048,24445,6
K43797048,35523,5
K43797048,39660,92
K43797048,4851,6
K43797048,7014,98
K43797048,8235,6
K43808354,10375,185
K43808354,16324,114
K43808354,20306,88
K43808354,26616e,295
K43808354,38686,94
K43808354,7130,85
K43811965,10778,5
K43811965,11396,6
K43811965,12163,5
K43811965,13069,6
K43811965,13301,6
K43811965,15834,5
K43811965,17396,5
K43811965,17692,131
K43811965,18045,91
K43811965,21304,5
K43811965,2256,62
K43811965,24147,65
K43811965,27370,5
K43811965,28159,21
K43811965,30887,142
K43811965,32517,6
K43811965,32930e,311
K43811965,33042,5
K43811965,33717,12
K43811965,33898,97
K43811965,35000,54
K43811965,35201,44
K43811965,35985,81
K43811965,36589,6
K43811965,36709,6
K43811965,3739e,201
K43811965,38067,99
K43811965,8712,95
K43811965,9654,4
K43817991,11108,425
K43817991,14502,6
K43817991,16310,104
K43817991,19293,96
K43817991,22938,4
K43817991,27930,6
K43817991,30887,79
K43817991,34225,96
K43817991,4473,6
K43817991,8678,120
K43827727,20556,165
K43827727,20662,158
K43827727,24147,74
K43827727,37037,94
K43852212,30887,88
K43852212,35509,98
K43854184,11351,118
K43854184,12905,6
K43854184,13687,5
K43854184,15508,6
K43854184,16233,35
K43854184,16357,70
K43854184,17733,5
K43854184,18658,111
K43854184,20490,87
K43854184,20570,90
K43854184,2513,117
K43854184,25276,99
K43854184,26355,71
K43854184,27596,6
K43854184,30887,83
K43854184,30973,4
K43854184,31031,5
K43854184,33372,6
K43854184,34408,6
K43854184,34441,72
K43854184,35509,105
K43854184,35624,60
K43854184,9496,5
K43860082,11213,61
K43860082,15313,81
K43860082,17396,119
K43860082,2028,58
K43860082,20877,78
K43860082,23755,5
K43860082,27370,105
K43860082,28926,140
K43860082,33042,78
K43860082,35201,28
K43860082,38725,91
K43860082,39475,99
K43860082,7130,86
K43860149,30658,127
K43860149,33042,90
K43860149,9744,62
K43867540,11943,16
K43867540,12666,34
K43867540,17283,5
K43867540,17682,6
K43867540,18273,6
K43867540,18753,5
K43867540,19331,104
K43867540,19550,61
K43867540,21710,5
K43867540,21888,6
K43867540,23437,12
K43867540,27154,5
K43867540,27205,53
K43867540,32517,6
K43867540,32744,4
K43867540,33285,6
K43867540,35624,6
K43867540,35985,4
K43867540,36792,5
K43867540,4934,110
K43867540,7014,6
K43867540,8726,6
K43867540,9973,5
K43874699,10375,138
K43874699,11108,115
K43874699,13171,78
K43874699,14611,52
K43874699,22756,105
K43874699,22812,75
K43874699,25792,88
K43874699,26239,98
K43874699,27930,91
K43874699,30887,48
K43874699,31630,70
K43874699,33898,116
K43874699,35562,277
K43874699,39972,108
K43874699,7194,69
K43874699,8492,66
K43874699,8712,86
K43900664,10033,100
K43900664,38725,95
K43902419,14617,80
K43902419,26355,15
K43902419,3214,120
K43902419,38306,10
K43908485,10375,117
K43908485,14347,109
K43908485,14708,82
K43908485,15924,5
K43908485,19894,6
K43908485,20308,6
K43908485,22487,22
K43908485,25276,99
K43908485,25785,71
K43908485,33446,6
K43908485,34351e,57
K43908485,34441,88
K43908485,34806,100
K43908485,35509,142
K43908485,3561,6
K43908485,38719,92
K43908485,38920,6
K43908485,5994,96
K43933206,20662,157
K43933206,22487,71
K43933206,28129,96
K43933206,30887,59
K43933206,35509,207
K43933206,39562,92
K43933206,6767,130
K43933206,7118e,75
K43935603,10570,85
K43935603,11513,205
K43935603,1225,6
K43935603,13981,117
K43935603,19197,6
K43935603,19285,6
K43935603,22487,85
K43935603,26120,94
K43935603,26491,5
K43935603,28129,89
K43935603,30085,114
K43935603,33042,6
K43935603,33446,160
K43935603,34225,76
K43935603,34748e,698
K43935603,34817,60
K43935603,35754,73
K43935603,36650,5
K43935603,38989,87
K43935603,4003,143
K43935603,5167,68
K43935603,5447,73
K43935603,7527,6
K43935603,8678,125
K43935603,9973,25
K43978419,11734,84
K43978419,16233,80
K43978419,2256,86
K43978419,22812,100
K43978419,25276,96
K43978419,3249,101
K43978419,33898,79
K43978419,35985,87
K43981813,10375,425
K43981813,11108,137
K43981813,11396,96
K43981813,15110,84
K43981813,18045,89
K43981813,24147,96
K43981813,26239,69
K43981813,28362,86
K43981813,32353,42
K43981813,34441,68
K43981813,4704e,186
K43981813,5447,73
K43985337,10375,286
K43985337,17733,65
K43985337,1827,88
K43985337,20871,101
K43985337,32169,75
K43985337,33372,92
K43985337,33406,6
K43985337,33473,306
K43985337,6228,5
K43985337,6806,5
K43989744,16045,5
K43989744,16233,84
K43989744,20556,105
K43989744,26355,76
K43989744,27370,120
K43989744,27917,104
K43989744,33843,72
K43997918,10611,5
K43997918,11108,6
K43997918,14360,5
K43997918,14401,102
K43997918,14889,6
K43997918,15487,6
K43997918,16788,23
K43997918,17202,102
K43997918,17283,6
K43997918,17682,6
K43997918,18045,87
K43997918,18753,5
K43997918,2028,43
K43997918,20662,10
K43997918,23437,103
K43997918,25729,89
K43997918,27295,99
K43997918,2798,6
K43997918,28129,98
K43997918,31396,6
K43997918,32744,6
K43997918,35509,6
K43997918,38725,65
K43997918,39457,5
K43997918,4782,6
K43997918,6767,5
K43997918,9232,5
K44016091,14889,76
K44016091,17692,131
K44016091,19550,88
K44016091,20662,6
K44016091,23437,111
K44016091,2513,111
K44016091,25785,6
K44016091,31031,85
K44016091,32353,147
K44016091,34441,53
K44016091,35509,99
K44016091,36676,5
K44016091,36792,6
K44016091,4004,185
K44016091,6806,93
K44016256,11108,123
K44016256,13981,99
K44016256,16456e,69
K44016256,17202,97
K44016256,32353,292
K44016256,38272,129
K44023265,10375,208
K44023265,10391,6
K44023265,11213,5
K44023265,11396,5
K44023265,11849,6
K44023265,13069,112
K44023265,15834,6
K44023265,17396,5
K44023265,20306,113
K44023265,20877,5
K44023265,24586,6
K44023265,26239,5
K44023265,28159,6
K44023265,30989,6
K44023265,33473,5
K44023265,33898,78
K44023265,34453,6
K44023265,35754,6
K44023265,38686,6
K44023265,7936,5
K44023265,9654,6
K44069635,10375,113
K44069635,10570,81
K44069635,10777e,254
K44069635,14140,183
K44069635,21710,73
K44069635,25332,70
K44069635,28323e,362
K44069635,32806,83
K44069635,33042,74
K44069635,33406,70
K44069635,37137e,78
K44069635,38725,169
K44069635,39475,83
K44069635,7130,79
K44069635,9654,136
K44093954,10570,85
K44093954,11396,108
K44093954,11513,173
K44093954,14388,83
K44093954,17396,281
K44093954,20877,92
K44093954,23437,87
K44093954,2412,74
K44093954,29108e,229
K44093954,34450,58
K44093954,37483,103
K44093954,3799,70
K44093954,38989,3
K44093954,8712,165
K44102672,21243,56
K44106975,11363,5
K44106975,15834,117
K44106975,16225,8
K44106975,21304,6
K44106975,22564,6
K44106975,24586,99
K44106975,24614,6
K44106975,27828,5
K44106975,27930,3
K44106975,2863,5
K44106975,2925,6
K44106975,31501,102
K44106975,31630,5
K44106975,33473,134
K44106975,35119,6
K44106975,3846,5
K44106975,39475,73
K44106975,8678,131
K44107653,10047,89
K44107653,11048,6
K44107653,12666,52
K44107653,14624,4
K44107653,15607,77
K44107653,18045,89
K44107653,24288,83
K44107653,27113,114
K44107653,29055e,94
K44107653,30887,100
K44107653,33898,6
K44107653,34441,5
K44107653,38725,94
K44107653,39851,181
K44107653,4934,103
K44107653,9973,111
K44134161,10446,5
K44134161,10570,5
K44134161,11108,6
K44134161,11363,189
K44134161,11393,5
K44134161,13463,6
K44134161,16714,42
K44134161,18724e,90
K44134161,21939e,235
K44134161,25895,5
K44134161,28159,97
K44134161,31757,6
K44134161,36232,86
K44134161,36851e,442
K44134161,39650,6
K44134161,5447,96
K44134161,9644,5
K44134161,9744,7
K44142789,10375,6
K44142789,16324,93
K44142789,17009,109
K44142789,17071,94
K44142789,19550,59
K44142789,33843,6
K44142789,7194,6
K44148678,2296e,388
K44148678,26325e,416
K44148678,4846,69
K44148678,8712,83
K44155301,11108,235
K44155301,23437,86
K44155301,34225,96
K44155301,35000,145
K44155301,37970,81
K44155301,38989,103
K44164489,11108,387
K44164489,15577,74
K44164489,16324,6
K44164489,18045,79
K44164489,22487,94
K44164489,23437,105
K44164489,24432,90
K44164489,25161,202
K44164489,26222,127
K44164489,26343e,94
K44164489,32792,71
K44164489,33898,88
K44164489,34441,131
K44164489,4644,81
K44164489,5447,86
K44164489,8678,121
K44190620,11423,86
K44190620,12905,6
K44190620,14502,66
K44190620,14617,111
K44190620,18045,177
K44190620,1836,5
K44190620,20502,105
K44190620,24432,86
K44190620,31672,76
K44190620,3637,99
K44190620,3725,81
K44190620,5910,5
K44190620,9722e,67
K44200702,10628,6
K44200702,12666,6
K44200702,14611,58
K44200702,16233,81
K44200702,20877,6
K44200702,21710,5
K44200702,22812,87
K44200702,24147,71
K44200702,26222,62
K44200702,36066,100
K44200702,3727,5
K44200702,9425,6
K44203907,10837,5
K44203907,16233,191
K44203907,17071,100
K44203907,26222,57
K44203907,26355,192
K44203907,28298,6
K44203907,30658,157
K44203907,31012,87
K44203907,31031,89
K44203907,31534,6
K44203907,33446,75
K44203907,34441,76
K44203907,35119,77
K44203907,38719,110
K44203907,38754,93
K44203907,39475,93
K44212191,10618,5
K44212191,10852,6
K44212191,11108,473
K44212191,14502,5
K44212191,14617,6
K44212191,15577,6
K44212191,16045,5
K44212191,20556,5
K44212191,21070,115
K44212191,22264,4
K44212191,24147,92
K44212191,26222,71
K44212191,26355,99
K44212191,28415,452
K44212191,30887,67
K44212191,31013,90
K44212191,31396,6
K44212191,31672,57
K44212191,33898,6
K44212191,34225,6
K44212191,34441,6
K44212191,3846,107
K44212191,4851,113
K44212191,5167,41
K44212191,6706,6
K44212191,7769,122
K44212191,8880e,133
K44220132,13275,26
K44220132,2028,88
K44220132,2256,82
K44220132,24432,92
K44220132,5447,147
K44220132,7194,95
K44239518,13463,131
K44239518,16357,61
K44239518,18753,101
K44239518,2256,104
K44239518,35509,118
K44239518,4003,101
K44247813,10281,6
K44247813,10391,5
K44247813,10837,5
K44247813,11943,6
K44247813,14401,107
K44247813,15607,5
K44247813,16456e,90
K44247813,18588,77
K44247813,18748,228
K44247813,20490,84
K44247813,20662,6
K44247813,25276,108
K44247813,25350,5
K44247813,25815,87
K44247813,26121,30
K44247813,2671,6
K44247813,2815,127
K44247813,28362,135
K44247813,28964,6
K44247813,2946,5
K44247813,29514,6
K44247813,30658,94
K44247813,30797e,254
K44247813,30833,6
K44247813,32989,6
K44247813,34908,6
K44247813,35459,5
K44247813,35509,91
K44247813,35523,4
K44247813,36066,6
K44247813,3799,6
K44247813,38439,111
K44247813,38989,627
K44247813,39660,5
K44247813,4418,6
K44247813,5461,6
K44247813,5584,5
K44247813,8678,18
K44256047,19550,84
K44271792,13693,5
K44271792,18470,108
K44271792,18748,102
K44271792,19550,79
K44271792,2412,87
K44271792,24288,98
K44271792,26355,6
K44271792,28653,4
K44271792,30584,69
K44271792,34517,6
K44271792,35609,4
K44271792,5584,90
K44271792,8077,6
K44276741,10048e,163
K44276741,16263,86
K44276741,17342,60
K44276741,17396,28
K44276741,18724e,42
K44276741,26120,104
K44276741,26222,102
K44276741,27370,90
K44276741,28159,68
K44276741,32353,90
K44276741,34225,25
K44276741,36589,105
K44276741,38725,193
K44276741,6228,65
K44298473,13171,5
K44298473,13494,64
K44298473,14773,6
K44298473,22812,6
K44298473,26355,95
K44298473,33898,122
K44298473,34259,86
K44298473,38278,5
K44298473,38467,10
K44298473,39475,144
K44298473,4473,5
K44298473,5232,4
K44298473,6164,6
K44298473,7194,90
K44298473,7936,87
K44316496,10611,7
K44316496,11108,87
K44316496,11423,5
K44316496,14617,7
K44316496,17071,79
K44316496,17733,13
K44316496,21939e,64
K44316496,26355,260
K44316496,27917,110
K44316496,28129,95
K44316496,34559,4
K44316496,37037,5
K44316496,6767,9
K44325876,14502,89
K44325876,24586,95
K44325876,24614,92
K44325876,27370,84
K44325876,2815,115
K44325876,34423,143
K44330086,10375,117
K44330086,12203,6
K44330086,14401,81
K44330086,16310,100
K44330086,19550,25
K44330086,2373,5
K44330086,25276,99
K44330086,25785,87
K44330086,28362,6
K44330086,30989,18
K44330086,31534,81
K44330086,32930e,118
K44330086,33898,170
K44330086,38067,62
K44330086,4473,104
K44330086,5182,111
K44330086,5447,5
K44330086,7130,6
K44330086,7194,111
K44330086,7936,78
K44330086,8712,6
K44353446,10033,114
K44353446,10375,403
K44353446,11108,113
K44353446,13774,138
K44353446,14708,6
K44353446,17071,12
K44353446,17733,5
K44353446,18108,110
K44353446,18588,6
K44353446,18741,11
K44353446,20306,131
K44353446,21888,6
K44353446,2296e,172
K44353446,2354,101
K44353446,2373,6
K44353446,24288,65
K44353446,25215,78
K44353446,26121,11
K44353446,27295,6
K44353446,27704,86
K44353446,27744,11
K44353446,31031,124
K44353446,31501,6
K44353446,32792,88
K44353446,32964,6
K44353446,34441,242
K44353446,35645,95
K44353446,3725,6
K44353446,39516,71
K44353446,5584,5
K44353446,7194,6
K44353446,8077,6
K44369542,12203,198
K44369542,13275,61
K44369542,17682,126
K44369542,18741,109
K44369542,20556,88
K44369542,26355,97
K44369542,31672,75
K44369542,34225,127
K44369542,38278,90
K44369542,39475,91
K44369542,7130,83
K44371666,19293,81
K44371666,2028,74
K44371666,33898,32
K44371666,36676,76
K44371666,39851,84
K44371666,5217e,125
K44371666,9425,95
K44386015,10375,250
K44386015,1977,128
K44386015,20877,46
K44386015,27596,180
K44386015,28362,75
K44386015,33898,66
K44386015,3799,67
K44386015,38102e,66
K44386015,5217e,437
K44416883,26616e,62
K44429877,10375,86
K44429877,11396,6
K44429877,13981,29
K44429877,14502,5
K44429877,27370,101
K44429877,30473,5
K44429877,32930e,186
K44429877,33473,219
K44429877,34225,13
K44429877,38725,6
K44429877,5447,6
K44429877,7194,78
K44435394,10033,5
K44435394,17296,92
K44435394,1829,117
K44435394,19550,238
K44435394,26355,56
K44435394,27370,144
K44435394,34441,77
K44435394,35985,6
K44435394,38725,6
K44435394,4934,5
K44467165,10375,114
K44467165,19550,70
K44467165,2028,96
K44467165,26355,78
K44467165,7130,95
K44483167,11513,85
K44483167,11624,103
K44483167,18045,71
K44483167,18544,89
K44483167,19550,73
K44483167,25276,113
K44483167,26343e,295
K44483167,32792,77
K44483167,34441,68
K44483167,35754,70
K44483167,7824,109
K44487947,10375,228
K44487947,14085,6
K44487947,16225,6
K44487947,2052,79
K44487947,21304,97
K44487947,23767,6
K44487947,24147,88
K44487947,2513,104
K44487947,26222,28
K44487947,26342,62
K44487947,27243,5
K44487947,27370,119
K44487947,27615,6
K44487947,32169,98
K44487947,32806,90
K44487947,38067,106
K44487947,38725,6
K44487947,6228,123
K44487947,6281,6
K44487947,8235,80
K44487947,9744,86
K44487947,9999,58
K44513439,10375,125
K44513439,10778,6
K44513439,12203,6
K44513439,14502,81
K44513439,14889,5
K44513439,15487,5
K44513439,15630,10
K44513439,16788,6
K44513439,17682,80
K44513439,18753,92
K44513439,20662,6
K44513439,22487,119
K44513439,2256,76
K44513439,28828,12
K44513439,31672,5
K44513439,32517,6
K44513439,32806,63
K44513439,37614e,91
K44513439,9232,95
K44521489,10375,354
K44521489,11108,113
K44521489,14401,195
K44521489,2815,83
K44521489,33406,6
K44521489,33473,123
K44521489,34259,4
K44521489,5447,85
K44521489,7130,73
K44524781,11108,478
K44524781,14360,5
K44524781,14502,76
K44524781,22487,173
K44524781,25161,111
K44524781,25350,4
K44524781,27930,120
K44524781,28415,113
K44524781,34441,54
K44524781,36475,6
K44524781,38989,110
K44524781,39475,105
K44524781,8712,85
K44524781,8922,6
K44528894,11108,671
K44528894,12905,90
K44528894,18588,127
K44528894,19550,87
K44528894,24432,175
K44528894,28362,78
K44528894,30658,81
K44528894,30887,59
K44528894,35119,96
K44528894,7130,6
K44544497,30887,87
K44544497,35562,105
K44544497,8678,122
K44545184,10375,70
K44545184,17071,73
K44545184,17733,82
K44545184,31031,58
K44545184,34441,72
K44545184,4029e,380
K44548563,12319,97
K44548563,13171,73
K44548563,17202,107
K44548563,18240,63
K44548563,22487,104
K44548563,25815,7
K44548563,27370,101
K44548563,30973,106
K44548563,33042,262
K44548563,33406,87
K44548563,34530,25
K44548563,34889,70
K44548563,3727,78
K44573431,10139,111
K44573431,18045,72
K44573431,2412,5
K44573431,25792,142
K44573431,26328,75
K44573431,28129,6
